arxiv_id,title,year,pub_date,primary_cat,all_cats,authors,doi,journal_ref,url,summary,source,cluster,family,task,ai_method,cited_by,venue,oa_doi,oa_authors,oa_fetched
2607.11668,Multi-Stage Mamba-Based Architecture for Fast and Scalable Superconducting Qubit Readout,2026,2026-07-13 15:12:07,quant-ph,quant-ph,Luca Otting and Xiaorang Guo and Emmanouil Giortamis and Benjamin Lienhard and Pramod Bhatotia and Martin Schulz,,,https://arxiv.org/abs/2607.11668,"Reliable qubit readout is a critical bottleneck toward fault-tolerant quantum computing (FTQC). In superconducting quantum processors, readout operations are both error-prone and high-latency. These challenges become more severe in frequency-multiplexed architectures, where signal crosstalk among neighboring qubits significantly degrades readout fidelity. Existing machine learning (ML)-based approaches rely on feed-forward neural networks (FNNs) that suffer from large parameter sizes and lack an end-to-end network that jointly addresses relaxation errors and discriminates qubit states. In this work, we present a multi-stage qubit state discriminator based on the Mamba model, which enables efficient sequence modeling with linear complexity. The first stage performs initial state discrimination, followed by a refinement stage that identifies and mitigates relaxation-induced errors. Our lightweight model achieves a geometric mean readout fidelity of 0.906, outperforming the best-reported state-of-the-art method while reducing parameter size by 49.6%; our optimal model further reaches 0.911. Both models remain robust across varying input trace lengths, maintaining a high fidelity of 0.893 at readout durations as short as 500 $ns$, achieving up to a 26% reduction in logical error rate over prior work in quantum error correction (QEC).",supplement_t1,,device,application,surrogate,0,,10.48550/arxiv.2607.11668,Luca Otting and Xiaorang Guo and Emmanouil Giortamis and Benjamin Lienhard and Pramod Bhatotia and Martin Schulz,2026-09-07
2607.07339,Machine Learning Materials Properties by Encoding Orbital-Projected Density of States,2026,2026-07-08 12:28:37,cond-mat.mtrl-sci,cond-mat.mtrl-sci,Paulo Pires and Pierre-Paul De Breuck and Mauro Fava and Hai-Chen Wang and Miguel A. L. Marques,,,https://arxiv.org/abs/2607.07339,"Graph neural networks have become the dominant machine-learning architecture for predicting materials properties from crystal structures. Yet the initialization of atomic node features has received comparatively little attention, and conventional approaches rely on static elemental descriptors that carry no information about the quantum-mechanical electronic environment of each atom in its crystalline host. Here we show that augmenting atomic node representations with site-projected orbital density of states (pDOS) fingerprints, computed directly from density functional theory calculations, yields systematic and substantial improvements in predictive performance.These representations are fused with Pettifor elemental embeddings at each atomic site before message passing. For the superconducting critical temperature $T_c$ and the optical dielectric constant $ε_{\infty}$,the pDOS augmentation reduces prediction errors by 22.9% and 27.9%, respectively, relative to the elemental-descriptor baseline. These improvements are comparable to those achieved by doubling the training-set size. The gains are, however, contingent on training-set size. For the magnetic exchange energies of Heusler compounds, a substantially smaller dataset, the improvement is reduced,indicating that pDOS augmentation is most effective when the training data exceeds the length of the pDOS feature vector. We introduce an interpretable spectral attention-gating mechanism that reveals that the model autonomously learns to prioritize the orbital channels and energy windows most physically relevant to each target property. These results establish pDOS-augmented graph nodes as a broadly applicable strategy for infusing first-principles electronic-structure knowledge into graph networks, opening a practical route to high-accuracy property prediction in data-scarce regimes.",supplement_t1,,conv,discovery,gnn_potential,0,,10.48550/arxiv.2607.07339,Paulo Pires and Pierre-Paul De Breuck and Mauro Fava and Hai-Chen Wang and Miguel A. L. Marques,2026-09-07
2607.06488,Design and Benchmarking of a Quantum Photonic Chip,2026,2026-07-07 16:48:09,quant-ph,quant-ph,Gabriele De Angelis and Nicolò Leone and Alessandro Luongo and Alberto Montanaro and Matteo Sanna and Roberto Siagri and Vito Sorianello and Luigi Tallone and Fabrizio Tamburini and Marco Venere,,,https://arxiv.org/abs/2607.06488,"We present the design and benchmarking of RP000, a quantum photonic processor capable of encoding a quantum system in the degrees of freedom of single photons, based on standard CMOS-compatible manufacturing processes, and working at room temperature. We benchmark it against machine learning tasks, evaluating three quantum-classical architectures of increasing complexity. Our experimental results and simulations show that RP000 achieves higher accuracy than classical networks of comparable size in multiple use cases. Compared to a superconducting quantum processor, RP000 exhibits superior noise tolerance. These findings demonstrate that RP000 can provide a scalable route toward efficient quantum applications.",supplement_t1,,device,application,surrogate,0,,10.48550/arxiv.2607.06488,Gabriele De Angelis and Nicolò Leone and Alessandro Luongo and Alberto Montanaro and Matteo Sanna and Roberto Siagri and Vito Sorianello and Luigi Tallone and Fabrizio Tamburini and M. Vénere,2026-09-07
2607.05805,Onnes: A Physics-Grounded Multi-Agent LLM Simulator for Cryogenic Fault Diagnosis in Quantum Computing Infrastructure,2026,2026-07-07 03:57:21,cs.AI,cs.AI;cs.LG;quant-ph,Praneeth Narisetty and Uday Kumar Reddy Kattamanchi and Shiva Nagendra Babu Kore,,,https://arxiv.org/abs/2607.05805,"Dilution refrigerators are the enabling infrastructure of superconducting quantum computers, yet their fault diagnosis is still dominated by threshold alarms that report that something is wrong, not what. We present Onnes, a physics-grounded digital-twin simulator of a dilution refrigerator (a forward physics model with a learned real-fridge noise fingerprint) that drives a live multi-agent LLM operations layer, and use it for a controlled head-to-head between a zero-shot LLM agent panel and a supervised ML classifier on cryogenic fault diagnosis. The twin couples a real dilution-cooling floor, a noise-and-correlation fingerprint learned from real BlueFors logs, and six physics-grounded fault classes, three engineered to overlap on temperature but separate on flow and pressure. Across a 1000-turn evaluation the zero-shot panel shows no significant difference from the classifier on detection but trails on classification, its errors concentrating on the confusable faults. Curated contrastive few-shot demonstrations and self-consistency voting then raise classification accuracy from 0.685 to 0.990, matching the supervised classifier (0.985) with no parameter updates and six labeled demonstrations; an ablation attributes the gain almost entirely to the demonstrations. Run as a continuous monitor across a nine-run fault-by-seed sweep, the agent catches every developing fault within one poll interval, and a confidence gate suppresses pre-onset false alarms whose rate is backend-dependent. As a first sim-to-real check, a detector trained purely on real BlueFors telemetry posts a real-hardware false-alarm rate of 6.4% and 100% recall on physics faults injected onto real held-out windows. All numbers are drawn verbatim from released run logs.",supplement_t1,,device,application,llm,0,,10.48550/arxiv.2607.05805,Praneeth Narisetty and Uday Kumar Reddy Kattamanchi and Shiva Nagendra Babu Kore,2026-09-07
2607.04135,Broken Ergodicity and the Violation of the Fluctuation-Dissipation Theorem Lead to Generalization Beyond Overfitting in Machine Learning,2026,2026-07-05 06:33:28,cond-mat.dis-nn,cond-mat.dis-nn;cond-mat.stat-mech;cs.LG,Chan Li and Nigel Goldenfeld,,,https://arxiv.org/abs/2607.04135,"The remarkable ability of modern neural networks to generalize improves with increasing network capacity, even when the number of model parameters or effective degrees of freedom exceeds the number of training data points. This phenomenon is all the more surprising given that generalization error diverges when the number of model parameters approaches a critical value from below. Here we use dynamical mean field theory to show that this so-called ""double descent"" behavior is the outcome of a phase transition in the stochastic field theory describing the training process. We calculate the critical exponents and scaling function of the double descent phase transition, and show that it is marked by a breakdown of the fluctuation-dissipation theorem associated with broken ergodicity. The corresponding response function has the same functional form as the simple London model of the superconducting transition, with the rigidity of the wave function corresponding to the neural network's ability to generalize accurately.",supplement_t1,,general,theory,surrogate,0,,10.48550/arxiv.2607.04135,Chan Li and Nigel Goldenfeld,2026-09-07
2606.23548,SuperCond-GNN: Scalable Graph Neural Network Surrogate for Superconducting Circuit Simulations,2026,2026-06-22 16:22:01,physics.acc-ph,physics.acc-ph;cs.LG,Nandana Menon and Giorgio Vallone,,,https://arxiv.org/abs/2606.23548,"This paper presents SuperCond-GNN, a graph neural network-based surrogate model for predicting the voltage distribution in high-temperature superconducting (HTS) magnets. HTS magnets are modeled as lumped-element equivalent circuits and mapped onto graph representations, enabling message passing GNNs to learn the electrical response as a function of circuit topology, material properties, and operating current. As a proof of concept, tape stacks of up to 10 tapes are considered across a range of circuit topologies and operating conditions. The surrogate is trained on data generated from circuit simulations and achieves a mean MAPE of 4.3 % within the prescribed design space. The predicted nodal voltages enable fast and scalable inference of current redistribution and local operating conditions across a wide range of circuit configurations. The effect of incorporating physics-informed regularization via Kirchhoff's current law is also evaluated, and generalizability to unseen topologies is assessed through zero-shot inference and few-shot fine-tuning. While demonstrated on tape stack circuits, the graph-based framework is topology-agnostic and naturally extensible to more complex HTS cable and magnet configurations, offering a scalable alternative to conventional circuit solvers for downstream applications such as design space exploration, current sharing analysis, and real-time magnet monitoring.",supplement_t1,,device,application,gnn_potential,0,,10.48550/arxiv.2606.23548,Nandana Menon and Giorgio Vallone,2026-09-07
2606.15808,Trainable Quantum Channels as Computational Primitives for Quantum Learning,2026,2026-06-14 13:19:49,quant-ph,quant-ph,Jingwei Wen and Runqing Zhang and Xusheng Xu and Xiaoxiao Hu and Jize Han and Ling Qian and Tiejun Wang and Shijie Wei and Guilu Long,,,https://arxiv.org/abs/2606.15808,"Variational quantum learning is traditionally constrained to unitary dynamics, often treating quantum channels as detrimental noise. In this work, we reformulate the quantum channels as trainable computational primitives and establish a non-unitary quantum machine learning framework grounded in open-system dynamics. We demonstrate that the outputs of channel-enhanced quantum models form a structured superposition of multiple functional components. Each component is governed by an effective observable whose spectrum can be adaptively modulated during training, a significant departure from the spectral invariance in unitary transformations. Moreover, the proposed framework generalizes conventional unitary quantum models by retaining them as a special case while introducing additional non-unitary degrees of freedom. Furthermore, we reveal that trainable quantum channels enrich the optimization geometry through ensemble-averaged gradient and additional optimization directions induced by the Kraus operators. Extensive experiments on classification tasks using trainable amplitude-damping and phase-damping channels confirm enhanced optimization dynamics and predictive performance. In addition, we experimentally validate the proposed framework through hardware inference using ten-qubit quantum models implemented on the superconducting quantum processor, confirming its practical feasibility and hardware compatibility. Our work provides a principled approach for leveraging quantum channels as trainable resources and advances the design of high-performance quantum learning architectures.",supplement_t1,,device,application,surrogate,0,,10.48550/arxiv.2606.15808,Jingwei Wen and Runqing Zhang and Xusheng Xu and Xiaoxiao Hu and Jize Han and Ling Qian and Tiejun Wang and Shijie Wei and Guilu Long,2026-09-07
2606.14489,Physics-Informed Variational Quantum Classifier for Phase Detection in Strongly Correlated Matter,2026,2026-06-12 14:25:09,quant-ph,quant-ph,Hugo Catalá and Ezequiel Valero and Germán Rodrigo,,,https://arxiv.org/abs/2606.14489,"The characterisation of quantum phases in strongly correlated systems is a crucial milestone for the deployment of quantum sensors. In this work, we present a Physics-Informed Variational Quantum Classifier (VQC) designed to detect the topological phase transition between the Fermi polaron quasiparticle and the molecular bound state. Unlike conventional Machine Learning approaches, our quantum architecture is constructed via the Trotterised time-evolution of an effective Hamiltonian, ensuring that the learnable parameters correspond to interpretable physical quantities. We show that the VQC efficiently discovers the optimal interferometric protocol, specifically the evolution time and effective bath interactions required to maximise the visibility of Ramsey fringes, thereby clearly distinguishing the Bose-Einstein Condensate (BEC) and Bardeen-Cooper-Schrieffer (BCS) regimes. Furthermore, we report the validation of this classifier on the QRed superconducting quantum processor (BSC-CNS). Despite the intrinsic hardware noise and decoherence, the VQC preserves the relative ordering of the topological phases. We demonstrate that the physics-informed architecture achieves a linear gate complexity $\mathcal{O}(N)$, bypassing the exponential memory wall of classical simulation and ensuring scalability to many-body regimes.",supplement_t1,,topo,theory,surrogate,0,,10.48550/arxiv.2606.14489,Hugo Catala and Ezequiel Valero and Germán Rodrigo,2026-09-07
2606.14101,Altermagnetism and bond-nematicity in the spin-$1/2$ square lattice $J_1-J_2-δ$ model,2026,2026-06-12 04:29:08,cond-mat.str-el,cond-mat.str-el,Tanja Đurić and Shenlong Yu and Pinaki Sengupta,,,https://arxiv.org/abs/2606.14101,"We study appearance of bond-nematicity in insulating altermagnetic materials induced by increased frustration and quantum-fluctuations driven melting of the altermagnetic order. Using novel machine learning approach that combines symmetry enhanced neural network architectures and variational Monte Carlo we consider the spin-$1/2$ square lattice $J_1-J_2-δ$ model known to have altermagnetic ordering in the regime of small geometric frustration and a gapless spin liquid phase in the regime of strong frustration and small exchange interaction modulation parameter $δ$. In the regime where exchange modulation is relatively large, resulting in the significant splitting of the magnon modes with different chiralities in the altermagnetic regime, we find that melting of the altermagnetic order by increased frustration leads to an intriguing phase that hosts coexisting symmetry protected topological valence bond solid and bond-nematic orders. The phase is characterized by condensation of magnon pairs that results in bond-nematicity, breaking of U(1) spin rotation and $\mathbb{Z}_2$ spin inversion symmetries and chiral splitting of the triplon-like energy levels in the excitation spectrum. Whilst numerous recent studies address non-trivial impact of altermagnetic moments on various properties in altermagnetic materials, like electronic band structure and superconductivity, influence of strong quantum fluctuations and phases that can result from melting of the altermagnetic order are much less explored. Our study therefore presents an important step in identifying exotic phases of matter that can emerge in vicinity of the altermagnetic order.",supplement_t1,,topo,discovery,surrogate,0,,10.48550/arxiv.2606.14101,Tanja Đurić and Shenlong Yu and Pinaki Sengupta,2026-09-07
2606.13422,Practical Quantum Advantage before Fault Tolerance via Quantum-Informed Machine Learning,2026,2026-06-11 14:52:38,quant-ph,quant-ph;cs.LG;physics.flu-dyn,Maida Wang and Xiao Xue and Minh Chung and Peter V. Coveney,,,https://arxiv.org/abs/2606.13422,"Early quantum devices can deliver a practical advantage before fault tolerance. The role we identify is a statistical module within a classical scientific workflow: a compressed memory with a collective two-copy readout, evaluated against a verifiable definition of practical quantum advantage. We develop this mechanism in quantum-informed machine learning for chaotic dynamical systems. A family of $k$-indexed higher-order quantum statistical priors (Q-Priors) hosts the $k$-point marginal of the invariant measure on $n_q = kq$ qubits. We prove a two-stage advantage. In the representation stage, superposition and entanglement compactly store non-factorisable spatial correlations of the invariant measure on $n_q$ qubits. In the extraction stage, joint Bell measurements estimate any \emph{post hoc} Pauli functional with a copy-pair count independent of $n_q$, whereas any adaptive single-copy protocol for the corresponding full-Pauli read-out requires $Ω(2^{n_q})$ copies; this is a provable quantum-classical separation in copy-measurement complexity. The two-copy read-out is realised in simulation and on superconducting processors. Two case studies instantiate the mechanism in workflows of scientific value. In a turbulent channel-flow study, the readout yields the velocity-direction coherence as a named non-diagonal correlator, and the $k = 2$ Q-Prior recovers invariant-measure statistics that the unregularised baseline loses. In a medium-range weather forecasting workflow on the ECMWF ERA5 reanalysis, the diagonal $k \leq 2$ Q-Prior steers a Koopman rollout, improves anomaly correlation skill and stabilises long-horizon rollouts against collapse onto a static mean field. Together, the mechanism and these two case studies satisfy our practical-advantage definition, identifying a candidate route to practical quantum advantage before fault-tolerant hardware.",supplement_t1,,device,application,surrogate,0,,10.48550/arxiv.2606.13422,Maida Wang and Xiao Xue and Minh Chung and Peter V. Coveney,2026-09-07
2606.12816,Graph Reinforcement Learning for Calibration-Aware Quantum Circuit Routing,2026,2026-06-11 02:21:49,quant-ph,quant-ph;cs.ET;cs.LG,Yash Vardhan Tomar and Dheeraj Peddireddy,,,https://arxiv.org/abs/2606.12816,"Quantum circuit routing is a key step in compiling programs for noisy intermediate-scale quantum processors, particularly superconducting devices whose sparse fixed coupling makes routing a central compilation cost. Routes that appear efficient by standard overhead metrics such as SWAP count, routed two-qubit count, and depth can still lose fidelity when they pass through poorly calibrated couplers. We study a calibration-aware graph reinforcement-learning router that uses same-day calibration data from superconducting IBM Heron r2 processors to choose hardware-edge SWAPs. We train the policy with proximal policy optimization and evaluate it with exact simulated fidelity across nine Munich Quantum Toolkit (MQT) Bench circuits and three calibration snapshots. Across these evaluations, pooled mean exact fidelity is 0.727, compared with 0.440 for SWAP-based bidirectional heuristic search (SABRE)-best20 and 0.481 for target-aware SABRE. We observe that fidelity gains come with higher routed two-qubit counts and are concentrated in 5 qubit and 8 qubit circuit families; under the fixed tree action graph, all 10 qubit families favor SABRE-best20. Overall, our results show that calibration-aware learned routing can improve fidelity beyond gate-count-driven compilation, by roughly 0.25 to 0.29 in absolute mean fidelity over the SABRE-family baselines.",supplement_t1,,device,application,surrogate,0,,10.48550/arxiv.2606.12816,Yash Tomar and Dheeraj Peddireddy,2026-09-07
2606.12059,Attention by Synchronization in Coupled Oscillator Networks,2026,2026-06-10 13:28:14,cs.LG,cs.LG;cs.NE;nlin.AO,Fabio Pasqualetti and Taosha Guo,,,https://arxiv.org/abs/2606.12059,"We address transformer attention on energy-constrained physical substrates. Softmax attention requires exponentiation and global reduction, operations with high energy cost on von Neumann hardware and no natural physical analog. We show that Kuramoto synchronization dynamics (which arise in electrical, mechanical, superconducting, and charge-density-wave oscillator arrays, among other physical systems) implement a well-defined attention operation without either. The resulting mechanism, fixed-query oscillator attention, replaces softmax's arithmetic with the equilibration of a gradient flow on the sphere: queries are learned anchors fixed on the sphere, and free oscillators evolve under Kuramoto-Lohe dynamics until they settle at positions encoding attention weights via cosine similarity. Because the computation is equilibration, it requires no exponentiation; the only global operation is an affine normalization at readout. The fixed point is provably unique and globally attractive from almost every initial condition, a guarantee that holds across every physical realization. Empirically, at the minimal hardware configuration (oscillator dimension $d_{\mathrm{osc}}$ = 2), oscillator attention outperforms softmax on keyword spotting (+1.00 pp) and on subject-verb agreement (+5.27 pp on hard sentences, with zero training failures versus one in five for softmax). On causal language modeling, where softmax retains an advantage, oscillator attention closes the gap as $d_{\mathrm{osc}}$ grows: from +11.09 PPL at $d_{\mathrm{osc}}$ = 2 to +2.98 PPL at $d_{\mathrm{osc}}$ = 32 on WikiText-2, and from +2.39 PPL at $d_{\mathrm{osc}}$ = 2 to +0.57 PPL at $d_{\mathrm{osc}}$ = 32 on TinyStories. The main objective of this work is not to replace softmax in software but to provide a mathematically grounded blueprint for accurate attention on physical substrates.",supplement_t1,,device,application,llm,0,,10.48550/arxiv.2606.12059,Fabio Pasqualetti and Taosha Guo,2026-09-07
2606.01566,RobustModelMaker: Coupling Bootstrap Stability Selection with Leakage-Safe Nested Cross-Validation for Scientific Machine Learning,2026,2026-06-01 02:11:23,cs.LG,cs.LG,Amanda S Barnard,,,https://arxiv.org/abs/2606.01566,"Small-to-medium scientific datasets place machine learning pipelines under two compounding pressures. Single-run feature selection produces feature sets that change substantially under small perturbations of the training data, and any procedure that uses the same data for selection, tuning, and evaluation produces optimistically biased performance estimates. The two failure modes are routinely treated as separable, but in the regimes where scientific data live, they interact: an unstable selection inflates the variance of an already-optimistic score, and standard remedies for one rarely address the other. RobustModelMaker is a Python framework that couples bootstrap stability selection with strict nested cross-validation, performs all preprocessing and selection inside each fold, and produces a stability-tested feature subset together with a leakage-safe performance estimate. The framework supports nine algorithms across binary classification, multiclass classification, and regression. Behaviour is verified by a deterministic test suite spanning unit, performance, and reproducibility checks on three real scientific datasets comparing to three alternative selectors (ANOVA F-test, recursive feature elimination with cross-validation, and Boruta) on both predictive score and a Jaccard measure of selection stability. RobustModelMaker is competitive in score with the best alternative selector on each dataset, and occupies a position on the joint score-stability frontier that none of the alternatives match across all three task types. Two example applications, ovarian cancer biomarker discovery from the PLCO Trial and critical-temperature regression on the UCI Superconductivity Data, illustrate how the framework is used in practice and what trade-offs become visible when stability is treated as a first-class deliverable rather than an emergent property.",supplement_t1,,general,discovery,surrogate,0,,10.48550/arxiv.2606.01566,Amanda S. Barnard,2026-09-07
