arxiv_id,key
2509.13543,markiewicz2025model
2509.13555,harbick2025computational
2509.13668,dhar2025non
2509.13820,liu2025optimally
2509.13838,li2025spin
2509.13969,stensberg2025persistent
2509.14105,jiang2025comment
2509.14109,sahoo2025giant
2509.14133,li2025room
2509.14173,li2025characterization
2509.14590,santana2025emergent
2509.14631,mashiko2025thermal
2509.14656,nguyen2025superconducting
2509.15043,janssen2025magnetic
2509.15067,baeva2025accurate
2509.15078,yang2025superconductivity
2509.15288,zhao2025absence
2509.15215,lu2025competing
2509.15327,marian2025higgs
2509.15983,gonzalezruano2025giant
2509.16312,li2025berry
2509.16387,golubov2025physics
2509.16408,padhye2025superconducting
2509.17160,delia2025coherent
2509.17272,saritas2025thz
2509.17414,takemori2025dimensionality
2509.17467,huai2025electronic
2509.17501,li2025same
2509.17517,wang2025magnetic
2509.18441,akuzawa2025magnetic
2509.18524,mishra2025direct
2509.18564,hu2025impact
2509.18781,xu2025signature
2509.18922,halcrow2025ultrasound
2509.19031,venditti2025angular
2509.19137,talkachov2025microscopic
2509.19190,pakuszewski2025orbital
2509.19223,iaia2025non
2509.19255,wang2025signatures
2509.19498,li2025ramp
2509.19675,park2025quantum
2509.19697,tran2025roles
2509.19796,shestakov2025grand
2509.19904,seeyangnok2025ab
2509.19907,seeyangnok2025theoretical
2509.20188,karnaukhov2025solution
2509.20298,kengle2025causes
2509.20435,maymann2025disorder
2509.20480,subero2025revisiting
2509.20650,le2025effect
2509.20727,zhang2025distinct
2509.20742,li2025ambient
2509.20765,watanabe2025uniaxial
2509.20782,kim2025fielda
2509.21120,wong2025room
2509.21540,shi2025critical
2509.21591,zhang2025pathways
2509.21951,pandey2025extending
2509.22278,hruska2025supercondutivity
2509.22473,zheng2025competing
2509.22559,tu2025superconductivity
2509.22593,daum2025investigation
2509.22634,candelora2025limitations
2509.22809,bhatt2025unraveling
2509.22877,semenok2025stability
2509.22892,kim2025bcs
2509.23137,huang2025superconductivitya
2509.25251,mishonov2025metal
2509.23300,srinidhi2025entanglement
2509.23404,zhu2025magnetica
2509.23507,muller2025development
2509.23591,kobayashi2025fabrication
2509.23856,salvador2025gap
2509.23904,ahn2025superconductivity
2509.24415,huang2025stronga
2509.24581,zhang2025spontaneous
2509.24670,zhou2025strong
2509.24686,pan2025robust
2509.24764,wang2025quantuma
2509.24862,frechilla2025anisotropy
2509.25060,fiore2025two
2509.25186,prakash2025guided
2509.25318,stangier2025strong
2509.25344,wang2025origin
2509.25423,hryhorenko2025electropolishing
2510.01273,song2025room
2509.25772,pandey2025effect
2509.25797,sharma2025growth
2509.25823,yoda2025superconducting
2509.26024,berlitz2025gradiometric
2509.26095,gambino2025diffusion
2509.26228,trahms2025shapiro
2509.26447,haink2025non
2509.26472,chen2025half
2509.26638,hsieh2025intrinsic
2510.00134,mitra2025interplay
2510.00305,roussetzenou2025gate
2510.00341,rani2025magneto
2510.00575,dong2025field
2510.00595,zeng2025large
2510.00653,milloch2025energy
2510.00711,telkamp2025inassb
2510.01066,stoll2025nonperturbative
2510.01305,xing2025reply
2510.01518,rumi2025second
2510.01682,maryenko2025re
2510.01819,takenaka2025three
2510.02429,mandyam2025uncovering
2510.02474,verghis2025vestigial
2510.02552,cruzgarcia2025finite
2510.02772,singh2025bimagnon
2510.02923,trupiano2025highly
2510.03188,meena2025nonsymmorphic
2510.03736,kim2025anomalous
2510.04148,liu2025right
2510.04224,chen2025variation
2510.04279,takemura2025classification
2510.04431,osada2025systematic
2510.04700,kudo2025repulsive
2510.04830,leask2025anyon
2510.05018,huang2025controlling
2510.05209,huecker2025vestigial
2510.05224,kolar2025superfluid
2510.05227,hille2025temfpy
2510.05401,gao2025quantum
2510.05473,yanezparreno2025cryogenic
2510.05730,lahiri2025signatures
2510.05772,wang2025giant
2510.05910,avitabile2025superconducting
2510.06109,mazanik2025phase
2510.06168,cheng2025frieze
2510.06313,stangier2025superconductivity
2510.06435,corbae2025hunds
2510.06451,wang2025kekul
2510.06682,diamantini2025berezinskii
2510.06693,pashov2025quasiparticle
2510.06894,maniv2025field
2510.07042,schmeling2025experimental
2510.07139,andresjuanes2025entangling
2510.07373,lesser2025electron
2510.07384,palkanoglou2025novel
2510.07398,tseng2025measuring
2510.07410,magierski2025superfluidity
2510.07506,froldi2025efficiency
2510.07690,singh2025lithographic
2510.07947,sato2025higher
2510.08030,danner2025amplification
2510.08110,colangelo2025unveiling
2510.08171,sardinero2025odd
2510.08194,chen2025electronic
2510.08289,panov2025modified
2510.09044,scheidegger2025imaging
2510.09170,liu2025altermagnetism
2510.09234,shi2025quantum
2510.09363,lisandrini2025superconductivity
2510.09412,e2025homogeneous
2510.09777,blom2025emergent
2510.09798,mccourt2025thermoelectric
2510.09921,nagahama2025two
2510.10064,li2025broad
2510.10264,sadakov2025vortex
2510.10543,wu2025supercurrent
2510.10684,m2025integrable
2510.10720,rastkhadiv2025revisiting
2510.10873,yang2025magnetic
2510.10906,shimizu2025possible
2510.10958,yan2025phase
2510.10983,jiang2025loss
2510.11333,kamashev2025superconducting
2510.11355,kokkeler2025nonequilibrium
2510.11432,banerjee2025intermediate
2510.11920,dhungel2025low
2510.12250,huang2025superconductivityb
2510.12349,karnaukhov2025pairing
2510.12359,qiu2025interlayer
2510.12452,yuan2025possible
2510.12730,song2025switchable
2510.12737,filice2025time
2510.12786,iorioduval2025quantum
2510.12888,li2025exotic
2510.13045,banerjee2025entanglement
2510.13098,aoki2025flat
2510.13342,zhong2025evolution
2510.13641,waschitz2025momentum
2510.14191,ucpinar2025experimental
2510.14259,hakuno2025superconductivity
2510.14288,ma2025multi
2510.14322,gokhfeld2025effect
2510.14452,minamide2025quasiclassical
2510.14724,fukaya2025crossed
2510.15078,yang2025superconductivitya
2510.21768,prezeau2025first
2510.15182,yang2025superconductinga
2510.15310,labarias2025investigating
2510.15322,shimizu2025magnetic
2510.15526,kalashnikov2025diode
2510.15537,magalotti2025growth
2510.15538,magalotti2025microwave
2510.15788,mei2025interband
2510.24753,malnou2025artificial
2510.16165,campbell2025atombench
2510.16523,pal2025marginal
2510.16616,wang2025finite
2510.16628,hosseiny2025quantum
2510.16843,maccari2025tuning
2510.16884,tanaka2025temperature
2510.17081,gu2025zero
2510.17183,qiao2025kinetically
2510.17452,chen2025enhanced
2510.17674,wang2025anomalousa
2510.17683,battisti2025giant
2510.18102,bobkov2025inverse
2510.18145,vosoughinia2025altermon
2510.18696,colangelo2025tuning
2510.18963,zhuang2025helical
2510.19083,lu2025inter
2510.19313,fan2025time
2510.19603,tribelsky2025eckhaus
2510.19736,ku2025point
2510.19790,mcguinness2025soft
2510.19943,sedov2025quantum
2510.19983,bttcher2025transmon
2510.20090,tonacatlmonez2025correlation
2510.20865,chandra2025philip
2510.20114,potluri2025fabrication
2510.20127,christopher2025electronically
2510.20230,wang2025soft
2510.20312,kuboki2025phase
2510.20576,lomakin2025low
2510.21877,chen2025imaging
2510.20804,mikheeva2025anomalous
2510.20816,murshed2025charge
2510.20892,kokkeler2025fluxoid
2510.21338,ma2025high
2510.21343,ye2025strain
2510.21384,zegrodnik2025optimal
2510.21568,pinsook2025arpes
2510.21913,wang2025intertwined
2510.22240,kurihara2025effects
2510.22315,ikeda2025electromagnetic
2510.22424,cheng2025reinforcement
2510.22645,yeh2025light
2510.23061,wu2025effects
2510.23092,satrya2025heat
2510.23134,alcaldeherraiz2025thz
2510.23159,buthenhoff2025low
2510.23710,heath2025tailoring
2510.23743,pascucci2025beyond
2510.23800,sherpa2025observation
2510.24264,gordeeva2025ultrastrong
2510.24270,biborski2025signatures
2510.24289,nogaki2025quantum
2510.24404,mukherjee2025skyrmion
2510.24405,ma2025charge
2510.24627,pereira2025enhanced
2510.24686,padma2025light
2510.24851,brighi2025pairing
2510.25022,zhang2025finitea
2510.25082,wang2025universal
2510.25124,chistolini2025contactless
2510.25203,balaji2025low
2510.25655,venditti2025spin
2510.25756,frazier2025spatially
2510.25767,ramshaw2025emergence
2510.25864,shaffer2025theories
2510.25902,mishra2025nonadiabatic
2510.25959,meyniel2025equivalence
2510.25971,tran2025superconductor
2510.25996,aiudi2025overcoming
2510.26070,mine2025direct
2510.26128,ziegler2025topological
2510.26528,pavliuk2025superconductivity
2510.26605,hao2025diamond
2510.26720,zou2025emergence
2510.26894,alam2025proximity
2510.27613,tarn2025reducing
2511.00146,landry2025chimeric
2511.00426,park2025cu
2511.00605,manna2025quasi
2511.00608,riolo2025polariton
2511.00625,sarma2025conventional
2511.00656,singh2025diode
2511.00803,guin2025time
2511.00813,mangold2025magneto
2511.00817,zhang2025exchange
2511.00837,mukasa2025instability
2511.00857,rubinosanz2025optimizing
2511.00909,he2025field
2511.00920,kvitnitskaya2025point
2511.01148,machida2025novel
2511.01339,duan2025experimental
2511.01418,li2025fast
2511.01560,yu2025transverse
2511.01801,chen2025superconductivity
2511.02032,lysne2025collective
2511.02125,granet2025superconducting
2511.02226,roig2025origin
2511.02295,oguchi2025electronic
2511.02448,rosa2025spin
2511.02466,masaki2025theoretical
2511.02508,beck2025structural
2511.02913,mcfadden2025niobiums
2511.02967,sonin2025theorya
2511.02968,islam2025analog
2511.03380,hur2025free
2511.03384,markos2025dynamics
2511.03436,vilardi2025sc
2511.03764,ouyang2025electron
2511.03782,guo2025expert
2511.03790,awelewa2025dynamics
2511.03811,steiner2025dynamics
2511.03853,park2025vortex
2511.03865,gashmard2025ai
2511.05601,xie2025josephson
2511.04208,matsudaira2025superconducting
2511.04222,li2025high
2511.04719,kahn2025phase
2511.04480,ma2025upper
2511.04618,yu2025ktao3
2511.04629,mandal2025pair
2511.04739,zhong2025superexchanges
2511.05002,jiao2025many
2511.05190,jasiewicz2025interplay
2511.05365,lisenfeld2025mapping
2511.05390,hu2025anomalous
2511.05763,fang2025controllable
2511.05943,shankar2025exploiting
2511.05999,wang2025prevailing
2511.06350,zhang2025robustness
2511.06506,azadi2025resonating
2511.06631,fang2025quantum
2511.06660,wang2025ktao3
2511.06938,kittaka2025high
2511.06995,murata2025microscopic
2511.07319,schmitt2025phases
2511.07566,roth2025superconductivity
2511.08249,confalone2025cuprate
2511.08466,zaman2025kinetic
2511.08492,tang2025polarization
2511.08511,xu2025interband
2511.08584,diessel2025steady
2511.08953,attard2025introduction
2511.08973,huang2025higher
2511.09009,seeyangnok2025stability
2511.09224,ferreira2025first
2511.09402,huang2025parent
2511.09460,hong2025impact
2511.09498,baranek2025photothermal
2511.09650,assili2025green
2511.10364,dhillon2025microwave
2511.10443,wang2025true
2511.10605,hartke2025competition
2511.10784,dalladaysimpson2025raman
2511.10954,kang2025kapitza
2511.11123,muratov2025optical
2511.11200,lantsman2025topological
2511.11263,talkachov2025multiple
2511.11277,kuiri2025impact
2511.11284,chen2025interpretable
2511.11547,salasnich2025coherent
2511.12287,santis2025enhanced
2511.12719,houzet2025bloch
2511.12731,sante2025kagome
2511.12904,kim2025enhanced
2511.13268,yang2025tractable
2511.13405,zhang2025pressure
2511.13486,yang2025spin
2511.13493,takemura2025tuning
2511.13917,ithepalli2025effect
2511.14211,guo2025mass
2511.14313,tjtta2025full
2511.14621,chu2025measuring
2511.14960,acharya2025origin
2511.15020,monaghan2025synthetic
2511.15116,wang2025microscopic
2511.15265,zhang2025identifyinga
2511.15486,tang2025evolution
2511.15510,zhang2025tuning
2511.15526,cheng2025interplay
2511.15538,zhang2025atomic
2511.15560,wang2025recenta
2511.15576,ahmad2025experimental
2511.15708,lucht2025moir
2511.15938,taillat2025low
2511.15944,sharma2025conventional
2511.16241,confalone2025preserving
2511.16337,raisanen2025improvement
2511.16385,paramasivam2025berezinskii
2511.16481,kolisnyk2025effect
2511.16578,kumar2025pervasive
2511.16610,sardo2025quantifying
2511.16727,wilde2025magnetically
2511.17033,song2025unconventionala
2511.17250,mutsenik2025basic
2511.17386,li2025building
2511.17423,guo2025flat
2511.17459,sarkar2025evolution
2511.17466,dong2025path
2511.17868,xu2025appraising
2511.18059,song2025many
2511.18736,venero2025microscopic
2511.18753,sun2025strain
2511.18938,ladbrook2025giant
2511.18951,tuero2025superconducting
2511.18990,bobkov2025anomalous
2511.19030,wang2025temperature
2511.19050,wei2025boost
2511.19054,sun2025depairing
2511.19058,luo2025increase
2511.19064,miao2025expansion
2511.19197,schmid2025yba
2511.19215,prykhodko2025compact
2511.19896,nishimura2025visualization
2511.20013,chen2025percolative
2511.20266,bhatia2025ta
2511.20424,krasnov2025planar
2511.20461,matas2025chiral
2511.20599,ramachandran2025precision
2511.20765,duthaluru2025real
2511.20768,armanno2025light
2511.20788,carlstrom2025hund
2511.20868,hampel2025tungsten
2511.21195,wang2025gianta
2511.21315,lu2025stabilization
2512.07862,turchanov2025magnetic
2511.21657,rodriguez2025edge
2511.22002,xu2025pervasive
2511.22026,han2025chemical
2511.22028,liu2025evidencea
2511.22365,gao2025ultrafast
2511.22397,abaloszewa2025thermally
2511.22571,kazouini2025tunable
2511.22592,eugenio2025machine
2511.22796,banerjee2025correlations
2511.22930,ann2025evidence
2511.22995,yang2025coexistence
2511.23090,kalenyuk2025nonequilibrium
2511.23359,caldevillaasenjo2025coherent
2511.23431,karuzin2025plasmon
2512.00177,schulz2025purely
2512.00301,jiang2025dual
2512.00409,polevoy2025multiterminal
2512.00411,bobkov2025theory
2512.00664,cayao2025nonlocal
2512.00790,shulga2025observation
2512.01124,sordi2025dynamics
2512.01146,stangl2025fast
2512.01200,oh2025third
2512.01266,pal2025topological
2512.01379,beach2025observation
2512.01395,tallon2025questioning
2512.01402,li2025unusuala
2512.01586,zhu2025manipulating
2512.01703,hou2025distinct
2512.01826,tolpygo2025fabrication
2512.01910,harms2025collapse
2512.01955,liu2025admittance
2512.02191,laskowski2025josephson
2512.02411,kao2025simulation
2512.02488,koshiishi2025translational
2512.02575,fracassi2025intrinsic
2512.02637,chu2025higgs
2512.02752,guo2025phase
2512.02775,wang2025intrinsic
2512.02828,oliveira2025anomalous
2512.02894,nayak2025exploring
2512.03362,davoudi2025hybridized
2512.03368,kim2025short
2512.03658,shi2025double
2512.03721,zhao2025revisiting
2512.03742,liu2025magnetotransport
2512.03797,miceli2025proximity
2512.03806,liu2025highly
2512.03842,wu2025super
2512.03908,garciacampos2025visualization
2512.04024,ulitko2025predicting
2512.04251,li2025ferroelectric
2512.04708,zhou2025superconductivity
2512.04712,mishra2025demonstration
2512.04754,xie2025evolution
2512.04819,heras2025interplay
2512.05177,azam2025fluorine
2512.05427,jiang2025zero
2512.05497,meng2025guest
2512.05871,annenkov2025interplay
2512.05901,mosadeq2025interplay
2512.05956,fan2025minimal
2512.06073,chan2025chern
2512.06100,wang2025negative
2512.06152,chen2025landau
2512.06265,guo2025angle
2512.06477,singh2025robust
2512.06593,su2025coincidencea
2512.06637,liu2025freestanding
2512.06895,walter2025single
2512.06943,polkin2025optical
2512.06994,pavolotsky2025fabrication
2512.07272,hu2025novel
2512.07274,e2025pauli
2512.07591,gao2025critical
2512.07636,zheng2025layer
2512.07648,bouzerar2025robustness
2512.07701,ghosh2025index
2512.07962,castellanosbeltran2025coherence
2512.08059,balgley2025coherent
2512.08070,santana2025unified
2512.08072,shnyrkov2025control
2512.08126,escamilla2025self
2512.08251,asai2025finite
2512.08514,winiarski2025yru
2512.08527,groshev2025effect
2512.08586,zhou2025microwave
2512.08784,chen2025dominant
2512.09024,currie2025anisotropic
2512.09025,zhang2025bilayer
2512.09093,ianovskaia2025gate
2512.09314,gaggl2025bulk
2512.09533,solovjov2025influence
2512.09547,liu2025checkerboard
2512.09550,petrenko2025study
2512.09600,neidig2025advanced
2512.09676,shahab2025topological
2512.09789,solovjov2025evolution
2512.09901,mojarro2025superconductivity
2512.09994,mland2025mechanism
2512.09992,chiu2025low
2512.10010,wang2025switchable
2512.10157,jiang2025two
2512.10219,degtev2025evaluating
2512.10301,cao2025geometric
2512.10475,zhong2025yamaji
2512.10527,leonov2025effect
2512.10577,equbal2025binding
2512.10847,itani2025large
2512.10944,murshed2025pair
2512.11073,iskin2025self
2512.11177,salinas2025interplay
2512.11248,gheorghiu2025fibonacci
2512.16936,shukla2025self
2512.11341,huang2025magnetic
2512.11343,manasa2025enhancement
2512.11439,zhao2025signatures
2512.11451,althuser2025enhanced
2512.11494,campi2025high
2512.11636,khvalyuk2025dissipation
2512.16938,hirsch2025recent
2512.11780,kniazev2025statistics
2512.11965,kattel2025multichannel
2512.11991,zheng2025van
2512.12071,kita2025proof
2512.12328,thieme2025magnetic
2512.12631,hennion2025chessboard
2512.12734,wang2025discriminating
2512.12920,cruzgarcia2025hyperuniform
2512.13065,pini2025non
2512.13242,haaf2025probing
2512.13252,tai2025time
2512.13367,porokhov2025control
2512.13388,tang2025probing
2512.13588,singar2025vortex
2512.13601,park2025nonreciprocal
2512.13793,yang2025magnetism
2512.13808,bunney2025chiral
2512.13877,hayes2025field
2512.14107,matsuki2025muon
2512.14379,kakoi2025spin
2512.14493,lucchesi2025graphene
2512.14544,zhang2025mirror
2512.16945,mustaf2025machine
2512.14909,gibbons2025high
2512.15023,oh2025pair
2512.15093,tada2025spin
2512.15300,ogata2025conventional
2512.15304,deenen2025superconducting
2512.15580,morin2025multiple
2512.15667,huyan2025pressure
2512.15845,bisset2025determining
2512.15942,pintus2025quantum
2512.16211,toole2025visualizing
2512.16249,ledda2025beyond
2512.16260,hou2025field
2512.16268,lu2025entropy
2512.16274,malik2025properties
2512.16423,duffy2025charge
2512.16647,lu2025observation
2512.16796,wissmann2025magneto
2512.16828,li2025nonunitary
2512.16884,ivarsen2025polar
2512.17050,turutanov2025chronicle
2512.17099,dubbelman2025driving
2512.17282,srivastava2025probing
2512.17380,bera2025chiral
2512.17383,kabeya2025thermodynamic
2512.17583,sundaramurthy2025comparative
2512.17596,sousa2025charge
2512.17625,li2025theoretical
2512.17691,marquardt2025bulk
2512.17729,tang2025fractionalized
2512.17765,marchegiani2025proximity
2512.17867,ainouche2025interplay
2512.17996,shi2025non
2512.18005,grutter2025net
2512.18037,dhieb2025stability
2512.18051,margineda2025degenerate
2512.18171,castelli2025superconducting
2512.18375,xiao2025lattice
2512.18449,bahari2025beyond
2512.18636,fukaya2025p
2512.18821,kushwaha2025high
2512.18944,pang2025direct
2512.18962,tapia2025superconductivity
2512.19033,liu2025interfacial
2512.19052,chen2025gate
2512.19382,cai2025superconductivity
2512.19520,zhang2025compressive
2512.19634,elmeligy2025influence
2512.19808,walach2025quantum
2512.19901,causse2025metastability
2512.19956,turutanov2025nobel
2512.19971,matsushita2025intrinsic
2512.19979,li2025quantized
2512.20009,elezaby2025superconductivity
2512.20049,fu2025altermagnetism
2512.20130,sallem2025interdependent
2512.20207,chen2025symmetric
2512.20228,tokuyama2025composition
2512.20238,ruggiero2025high
2512.20242,pandey2025effecta
2512.20284,liu2025universal
2512.20364,yuan2025distinct
2512.20367,kudabay2025electrical
2512.20476,ponticelli2025quantum
2512.20529,christiansson2025substrate
2512.20530,barisic2025cuprates
2512.20558,ohnmacht2025role
2512.20565,zarea2025microwave
2512.20862,zajicek2025drastic
2512.20928,huang2025evidence
2512.21325,gao2025topological
2512.21384,hosur2025thermodynamic
2512.21868,yamase2025beyond
2512.21869,yamase2025theoretical
2512.22017,nikolic2025necessary
2512.22073,yamamoto2025ferroelectricity
2512.22340,zhang2025twisted
2512.22371,khasanov2025magnetism
2512.22430,li2025effect
2512.22658,chen2025orbital
2512.22723,wang2025determination
2512.22783,zhang2025nonthermal
2512.22791,tolpygo2025demonstration
2512.23119,paradkar2025efficient
2512.23336,pitavidal2025novel
2512.23516,mironov2025photogalvanic
2512.23536,tokatly2025spin
2512.23630,bheemavarapu2025strain
2512.23790,chou2025superconductivity
2512.23801,dong2025many
2512.23954,goryo2025reentrant
2512.23962,sachdev2025lectures
2512.24241,liao2025semiclassical
2512.24306,xie2025magnetic
2512.24430,dickson2025insights
2601.06083,huang2025theoretical
2512.24501,belkovich2025superconducting
2512.24585,li2025origins
2512.24671,kreidel2025observing
2512.24745,capecelatro2025supercurrent
2512.24831,han2025time
2512.24849,poletaev2025sscha
2512.25069,ning2025classification
2601.00108,antonenko2025unified
2601.00540,kim2026superconductivity
2601.00931,team2026ai
2601.00723,lv2026nematic
2601.01100,yan2026strain
2601.01300,rifat2026exploring
2601.01328,liu2026tripling
2601.01398,wang2026isotropic
2601.01428,lan2026common
2601.01637,bratkovsky2026fast
2601.01643,biao2026orbital
2601.01700,terashima2026fermi
2601.01702,wu2026electronic
2601.01815,manna2026evidence
2601.01843,zou2026multiple
2601.02187,yerin2026superconducting
2601.02192,aishwarya2026visualizing
2601.02280,ambika2026enhancement
2601.02647,moya2026electronic
2601.02707,onishi2026energy
2601.02820,zeng2026possible
2601.02959,seeyangnok2026charge
2601.02966,seeyangnok2026enhanced
2601.03348,schrade2026altermagnetic
2601.03352,biswas2026interlayer
2601.03366,sachin2026altermagnetic
2601.03922,kawabata2026integration
2601.03929,bazarnik2026plane
2601.03989,memarzadeh2026anisotropic
2601.04308,lundemo2026fluctuation
2601.04363,razmkhah2026inductorless
2601.04460,akhond2026discovery
2601.04558,maeda2026studies
2601.04594,wu2026direct
2601.04655,noat2026condensation
2601.04712,shi2026multigap
2601.04772,meyer2026single
2601.04830,scoquart2026noise
2601.05123,wang2026first
2601.05147,griedel2026low
2601.05326,lee2026oxygen
2601.05662,mcardle2026topological
2601.06326,calegari2026coexistence
2601.06504,muller2026superconductivity
2601.06632,inglaaynes2026magnetic
2601.06668,ganesan2026comparison
2601.06682,dunstan2026aharonov
2601.06735,liu2026altermagnetism
2601.06865,ahmad2026quantum
2601.07018,bernardo2026van
2601.07380,wang2026decoupled
2601.07460,kataria2026observation
2601.07493,mishra2026magnetic
2601.07710,pons2026perovskite
2601.07729,nashabeh2026prediction
2601.08191,xu2026vacuum
2601.08201,totsuka2026nodal
2601.08290,pal2026preparation
2601.08586,zhou2026sublattice
2601.08637,jois2026coupling
2601.08997,guan2026electronic
2601.09138,kamat2026vanishing
2601.09221,yamane2026magneto
2601.09257,xiao2026evolution
2601.09396,leask2026interactions
2601.09513,biancardi2026nanoscale
2601.09591,satariano2026submicrometer
2601.09629,roy2026characterization
2601.09782,islam2026spatially
2601.09783,froldi2026superconducting
2601.09889,liao2026multiple
2601.09924,shi2026composite
2601.09945,xu2026ultra
2601.09969,mustafa2026interfacing
2601.10016,akashi2026electronic
2601.10151,matsushita2026microwave
2601.10195,chenglin2026growth
2601.10480,bhatia2026effects
2601.10516,fauque2026incipient
2601.10578,pickett2026superfluid
2601.10692,potts2026finite
2601.10838,ho2026widefield
2601.10903,norman2026superconductivity
2601.10939,butler2026coexisting
2601.11055,klebl2026surface
2601.11175,xie2026majorana
2601.11267,tan2026oriented
2601.11519,allende2026vacuum
2601.11714,riccardi2026experimental
2601.12022,dalal2026robustness
2601.12160,shen2026observation
2601.12170,braz2026onset
2601.12264,tantardini2026quaternionic
2601.12387,zhu2026microscopic
2601.12676,li2026correlation
2601.12726,mu2026unusual
2601.12891,huisman2026using
2601.12905,hu2026finite
2601.12969,elden2026correlation
2601.13063,zhong2026coexistence
2601.13074,mo2026synthesizing
2601.13084,pei2026weakly
2601.13090,zhang2026spin
2601.13108,guo2026superconductivity
2601.13285,hussain2026resistivity
2601.13292,shang2026symmetry
2601.13298,thomsen2026reliable
2601.13825,guo2026comparative
2601.14072,wang2026superconductor
2601.14184,mcgee2026sparse
2601.14364,lesser2026theory
2601.14384,park2026vortex
2601.14463,yoo2026lumped
2601.14500,kim2026modulated
2601.14537,tei2026theory
2601.14573,chernodub2026acoustic
2601.14902,shi2026enhanced
2601.14946,zhou2026spin
2601.14981,sun2026crystal
2601.15121,ciszak2026cooperative
2601.15414,graham2026divergent
2601.15554,hanaguri2026modulation
2601.15858,sharma2026structural
2601.15873,liu2026intertwined
2601.15875,deng2026topological
2601.15971,parzuchowski2026reaching
2601.16017,vadnais2026role
2601.16313,glotzer2026thermally
2601.16369,degnan2026reducing
2601.16475,li2026superconductivity
2601.17099,gauthier2026detecting
2601.16831,tian2026pressure
2601.16843,fernandezlomana2026superconducting
2601.16908,mendonca2026doping
2601.17276,ma2026nonvolatile
2601.17353,wang2026catalog
2601.17663,dou2026intertwined
2601.17925,langhorne2026wave
2601.18247,marques2026direct
2601.18472,petocchi2026plasmon
2601.18476,shi2026superconductivity
2601.18531,li2026exotic
2601.18632,sengupta2026conductance
2601.18712,chattopadhyay2026giant
2601.18868,karlsson2026cooper
2601.19235,parachikunnumal2026ac
2601.19458,basak2026coupled
2601.19473,varbaro2026paramagnetically
2601.19497,liao2026bosonic
2601.19581,blumenthal2026flux
2601.19829,khodas2026nonrelativistic
2601.19975,halasz2026detecting
2601.20288,sano2026low
2601.20410,huttner2026giant
2601.20486,stolyarov2026microscopic
2601.20521,moreno2026scanning
2601.20798,maksymovych2026fingerprinting
2601.20836,jmukhadze2026stripe
2601.20850,llanos2026field
2601.20937,holbk2026protection
2601.20938,chen2026non
2601.21044,geisler2026discovery
2601.21047,kukreja2026classification
2601.21354,fujii2026nmr
2601.21599,yuan2026microstructure
2601.21735,perego2026pearl
2601.21994,kayatz2026superconducting
2601.22051,nandi2026magnetic
2601.22226,latini2026andreev
2601.22608,yang2026electronic
2601.23024,zhu2026infinite
2601.23050,xie2026theory
2601.23100,houzet2026andreev
2602.00833,cherubini2026displacive
2602.01280,tan2026novel
2602.02097,herman2026two
2602.02127,jiang2026direct
2602.02174,shu2026contrasting
2602.02255,wang2026long
2602.02348,vries2026reexamining
2602.02490,wang2026visualizing
2602.02672,guttel2026gradually
2602.02984,gurevich2026tuning
2602.03471,wei2026design
2602.03553,kobiaka2026topology
2602.03576,zhu2026unconventional
2602.03658,li2026orbital
2602.03788,parajuli2026structures
2602.03848,seo2026unified
2602.03925,gao2026primary
2602.04452,beliayev2026emergent
2602.04945,oh2026incommensurate
2602.04973,tarantini2026best
2602.05170,kim2026vertical
2602.05365,gim2026spectroscopic
2602.05473,nursagatov2026ferron
2602.05505,shi2026higher
2602.05607,yamazaki2026raman
2602.05624,miao2026electronic
2602.05771,bartenev2026fit
2602.06202,baity2026characterizing
2602.06231,zhu2026magnon
2602.06312,yang2026superconductivity
2602.06389,kim2026superconductivitya
2602.06573,wu2026spin
2602.06712,tian2026physical
2602.06781,sobrino2026current
2602.07146,edwards2026magnetic
2602.07383,kudo2026topological
2602.07427,min2026first
2602.07481,singh2026complete
2602.07585,ummarino2026turning
2602.07611,mondal2026topological
2602.07617,datta2026effect
2602.07766,sushkov2026la
2602.07917,zeuner2026mutual
2602.07994,xu2026coexistence
2602.07998,he2026anisotropic
2602.08038,galeski2026investigation
2602.08358,matsumura2026intimate
2602.08766,esin2026josephson
2602.08771,yadav2026topological
2602.08827,theiler2026josephson
2602.08890,greco2026multiplexed
2602.08982,wlazowski2026w
2602.09107,peeters2026negative
2602.09156,fajardo2026majorana
2602.09391,yerzhakov2026induction
2602.09471,ray2026field
2602.09567,kim2026optical
2602.09640,simon2026understanding
2602.09654,zhang2026pressure
2602.09895,russomanno2026logarithmically
2602.09975,dorrian2026relativistic
2602.10010,datta2026magneto
2602.10313,krolak2026possible
2602.10362,wang2026properties
2602.10627,remund2026universality
2602.10839,lorenz2026spatial
2602.11011,huang2026quantum
2602.11014,beliayev2026vertically
2602.11140,mustafa2026reed
2602.11153,ebot2026mapping
2602.11252,nikolaenko2026sondheimer
2602.11390,pratt2026metastable
2602.11396,manoj2026non
2602.11552,seeyangnok2026enhanceda
2602.11582,dharmasiri2026charge
2602.11608,buthenhoff2026quantum
2602.11762,hamada2026qcd
2602.12223,sekh2026kagome
2602.12514,pickett2026time
2602.12608,hiroi2026introduction
2602.12947,gresta2026limits
2602.13060,schafermeier2026quantitative
2602.13456,harrabi2026shunt
2602.13584,zhao2026metal
2602.14113,tajima2026quarkyonic
