arxiv_id,cluster
2404.19365,25
2404.19410,28
2404.19606,25
2404.19678,3
2405.00091,5
2405.00092,3
2405.00409,18
2405.00787,28
2405.00848,20
2405.01831,15
2405.01850,12
2405.01914,5
2405.02013,11
2405.03704,23
2405.02186,7
2405.02276,23
2405.02519,1
2405.02613,17
2405.02908,9
2405.02975,9
2405.03137,25
2405.03336,6
2405.03454,13
2405.03499,15
2405.03521,11
2405.03647,17
2405.03748,16
2405.03757,5
2405.03928,10
2405.04037,1
2405.04184,15
2405.04340,3
2405.04426,8
2405.04479,22
2405.04689,20
2405.04751,14
2405.05168,0
2405.05306,0
2405.05451,12
2405.05456,4
2405.05660,13
2405.05893,16
2405.06111,18
2405.06215,24
2405.06272,20
2405.06320,0
2405.06334,18
2405.06449,27
2405.06619,18
2405.06630,19
2405.06793,22
2405.06858,15
2405.08823,29
2405.07377,11
2405.07388,23
2405.07462,13
2405.07466,12
2405.07470,13
2405.07575,25
2405.07593,5
2405.07630,13
2405.07632,1
2405.07659,9
2405.07927,5
2405.08189,27
2405.08274,12
2405.08320,10
2405.08438,6
2405.08551,18
2405.08571,17
2405.08633,15
2405.08684,29
2405.08802,3
2405.08874,17
2405.08817,28
2405.09015,18
2405.09129,27
2405.09170,21
2405.09180,21
2405.09450,17
2405.09451,26
2405.09616,22
2405.09671,4
2405.09840,5
2405.09988,11
2405.10085,12
2405.10090,17
2405.10200,4
2405.10245,17
2405.10411,28
2405.10415,23
2405.10482,16
2405.10524,1
2405.10583,26
2405.10656,13
2405.10838,18
2405.10863,22
2405.12243,17
2405.11187,12
2405.11260,24
2405.11445,6
2405.11854,29
2405.11882,21
2405.12086,27
2405.12127,4
2405.12141,26
2405.12178,5
2405.12192,19
2405.12298,0
2405.12417,23
2405.12548,10
2405.12554,1
2405.12592,26
2405.12600,23
2405.12650,20
2405.12879,25
2405.12935,13
2405.13106,25
2405.13164,6
2405.13405,17
2405.13507,4
2405.13752,29
2405.14165,5
2405.14181,13
2405.14216,2
2405.14218,2
2405.14350,18
2405.14615,12
2405.14661,22
2405.14662,22
2405.14673,5
2405.14695,13
2405.14784,22
2405.14926,25
2405.14940,19
2405.15348,4
2405.15654,16
2405.15770,9
2405.15981,5
2405.16135,9
2405.16138,1
2405.16366,21
2405.17500,29
2405.16523,25
2405.16778,28
2405.16910,16
2405.17036,5
2405.17269,14
2405.17550,9
2405.17561,24
2405.17683,28
2405.18150,25
2405.18309,11
2405.18519,28
2405.18544,29
2405.18561,28
2406.00051,16
2405.19161,3
2405.19777,14
2405.19788,25
2405.19853,27
2405.19880,27
2405.20187,21
2405.20226,24
2405.20290,9
2405.20517,23
2405.20742,13
2405.20828,11
2405.20911,13
2405.20922,13
2406.00289,17
2406.00358,1
2406.00557,4
2406.00731,7
2406.00817,23
2406.00850,9
2406.00900,17
2406.01089,5
2406.01185,21
2406.01207,13
2406.01263,15
2406.01408,24
2406.01877,22
2406.01980,6
2406.02022,25
2406.02455,21
2406.02656,6
2406.02521,22
2406.02947,22
2406.03013,12
2406.03418,22
2406.03525,22
2406.03538,10
2406.03566,15
2406.03598,14
2406.03615,13
2406.03670,4
2406.03700,25
2406.03740,25
2406.03904,27
2406.04168,19
2406.04445,25
2406.04447,18
2406.04665,4
2406.04717,0
2406.04837,3
2406.04891,11
2406.04931,9
2406.05230,0
2406.05351,4
2406.05554,29
2406.05693,10
2406.05789,19
2406.05829,13
2406.06112,23
2406.06410,9
2406.06676,22
2406.07027,4
2406.07238,29
2406.07260,5
2406.07608,17
2406.07939,5
2406.08025,1
2406.08066,21
2406.08114,25
2406.08129,29
2406.08131,6
2406.08157,14
2406.08264,6
2406.08265,13
2406.08563,5
2406.08669,14
2406.08706,2
2406.08780,6
2406.08789,3
2406.08871,12
2406.09505,22
2406.09538,29
2406.09558,21
2406.09607,23
2406.09878,25
2406.09930,11
2406.09944,17
2406.09987,14
2406.10193,15
2406.10597,11
2406.11127,14
2406.11211,9
2406.11329,23
2406.11344,29
2406.11447,10
2406.12939,11
2406.11951,5
2406.11991,19
2406.12012,21
2406.12153,11
2406.12310,6
2406.12453,3
2406.12705,16
2406.12820,11
2406.12850,5
2406.12964,4
2406.13047,17
2406.13076,6
2406.13102,12
2406.13164,26
2406.13178,29
2406.13541,1
2406.13634,6
2406.13648,28
2406.13740,24
2406.13742,22
2406.13819,13
2406.13900,25
2406.14070,17
2406.14158,17
2406.14323,9
2406.14523,22
2406.14524,29
2406.14612,14
2406.14948,11
2406.15040,1
2406.15062,28
2406.15174,29
2406.15239,16
2406.15273,26
2406.15350,13
2406.15553,28
2406.15908,15
2406.15984,10
2406.16014,18
2406.16157,15
2406.16398,26
2406.16482,17
2406.16492,23
2406.16520,23
2406.16575,15
2406.16584,4
2406.16621,23
2406.17029,18
2406.17036,18
2406.17046,14
2406.17050,27
2406.17108,16
2406.17187,10
2406.17239,20
2406.17369,10
2406.17508,19
2406.17511,23
2406.17525,12
2406.17558,28
2406.17769,26
2406.17920,5
2406.18090,15
2406.18093,15
2406.18153,24
2406.18165,25
2407.07112,1
2406.18291,1
2406.18513,22
2406.18704,23
2406.18896,15
2406.18974,19
2406.19024,12
2406.19139,29
2406.19348,22
2406.19553,15
2406.19682,9
2406.19894,18
2406.20082,13
2407.00158,19
2407.00405,4
2407.00536,25
2407.00796,17
2407.01135,19
2407.01182,11
2407.01223,5
2407.01261,10
2407.01319,18
2407.01513,14
2407.01681,14
2407.01699,13
2407.01847,13
2407.01895,4
2407.01924,0
2407.02059,18
2407.02114,25
2407.02314,23
2407.02383,9
2407.02393,22
2407.02654,25
2407.02761,5
2407.02865,18
2407.06208,17
2407.03147,26
2407.03189,26
2407.03293,22
2407.03407,17
2407.03556,29
2407.03587,15
2407.03602,1
2407.03867,0
2407.03928,13
2407.04468,28
2407.04501,23
2407.04643,15
2407.05171,11
2407.05243,17
2407.05457,2
2407.05493,4
2407.05548,16
2407.05670,14
2407.05681,27
2407.05798,25
2407.06061,27
2407.06308,16
2407.06425,11
2407.06925,19
2407.06993,0
2407.07022,6
2407.07050,19
2407.07144,18
2407.07255,6
2407.07305,9
2407.07501,25
2407.07569,22
2407.18254,5
2407.08000,12
2407.08318,11
2407.08449,24
2407.08547,4
2407.08601,3
2407.08677,12
2407.08736,5
2407.08784,6
2407.08856,23
2407.09075,9
2407.09347,29
2407.09599,24
2407.09612,22
2407.09740,23
2407.09880,1
2407.09908,25
2407.09916,21
2407.09923,13
2407.10268,15
2407.10269,17
2407.10352,18
2407.10415,11
2407.10444,6
2407.10498,18
2407.10889,29
2407.11332,16
2407.11369,9
2407.11586,16
2407.11731,17
2407.11900,4
2407.12088,19
2407.12092,22
2407.12285,1
2407.12455,14
2407.12559,24
2407.12615,16
2407.12698,18
2407.12744,28
2407.12918,4
2407.12922,1
2407.12958,19
2407.13121,25
2407.13686,13
2407.13737,3
2407.13886,7
2407.13956,17
2407.14004,6
2407.14171,8
2407.14189,20
2407.14310,16
2407.14363,21
2407.14391,26
2407.14409,3
2407.14580,1
2407.19068,28
2407.14661,10
2407.14852,14
2407.14919,24
2407.15000,15
2407.15422,6
2407.15750,28
2407.15790,25
2407.15834,4
2407.16042,25
2407.16056,1
2407.16227,23
2407.16325,6
2407.16350,17
2407.16495,3
2407.16535,13
2407.16662,23
2407.19069,28
2407.16848,12
2407.17015,26
2407.17102,20
2407.17290,29
2407.17337,10
2407.17375,25
2407.17567,4
2407.17988,19
2407.18473,3
2407.18610,4
2407.18623,19
2407.18701,5
2407.19213,3
2407.19334,2
2407.19413,13
2407.19545,28
2407.19555,18
2407.19588,10
2408.01463,21
2407.19766,17
2407.19799,18
2407.20081,15
2407.20132,4
2407.20168,17
2407.20231,5
2407.20334,5
2407.20418,11
2407.20504,17
2407.20759,5
2407.20771,16
2407.20780,4
2407.20783,19
2407.20940,9
2407.21232,23
2407.21302,1
2407.21427,10
2407.21461,7
2408.00202,5
2408.00216,15
2408.00234,29
2408.00320,18
2408.00334,2
2408.00401,1
2408.00469,16
2408.00528,17
2408.00548,24
2408.00576,28
2408.00623,8
2408.00689,17
2408.00763,5
2408.12675,12
2408.01042,13
2408.01113,6
2408.01232,9
2408.01281,9
2408.01289,13
2408.01493,3
2408.01521,20
2408.01685,28
2408.01717,13
2408.01901,14
2408.02008,5
2408.02031,6
2408.02094,20
2408.02105,5
2408.02120,18
2408.02511,16
2408.02610,4
2408.02890,10
2408.02896,10
2408.02898,0
2408.03352,10
2408.03056,10
2408.03071,19
2408.03080,20
2408.03266,1
2408.03288,17
2408.03411,20
2408.03750,26
2408.03763,28
2408.03857,1
2408.03927,1
2408.03931,17
2408.03999,18
2408.04002,6
2408.04008,13
2408.04151,17
2408.04233,0
2408.04438,25
2408.04516,8
2408.04578,22
2408.04956,1
2408.04970,27
2408.05115,9
2408.05153,12
2408.05572,18
2408.05578,6
2408.05583,16
2408.05621,23
2408.05714,22
2408.05718,0
2408.05726,27
2408.05878,8
2408.05902,4
2408.05913,28
2408.05925,0
2408.06119,13
2408.06128,27
2408.06174,10
2408.06178,0
2408.06209,4
2408.06284,15
2408.06319,10
2408.06420,13
2408.06424,15
2408.06462,13
2408.06813,15
2408.07035,9
2408.07342,5
2408.07451,27
2408.07477,29
2408.07682,25
2408.07690,3
2408.07747,14
2408.07829,13
2408.07861,21
2408.07901,10
2408.08117,26
2408.08151,18
2408.08275,21
2408.08362,13
2408.10526,26
2408.08842,26
2408.08966,17
2408.09073,29
2408.09090,15
2408.09388,16
2408.09421,3
2408.09541,5
2408.09610,19
2408.09774,3
2408.09812,18
2408.09906,22
2408.09925,13
2408.10030,19
2408.10158,15
2408.10309,22
2408.10335,22
2408.10465,24
2408.10625,29
2408.10638,3
2408.10719,23
2408.11169,1
2408.11337,26
2408.11387,15
2408.11883,18
2408.11704,9
2408.11900,11
2408.12160,29
2408.12242,1
2408.12297,29
2408.12383,21
2408.12584,5
2408.12707,16
2408.12782,23
2408.12985,7
2408.13051,23
2408.13419,29
2408.13551,13
2408.13584,17
2408.13604,25
2408.13663,17
2408.13857,1
2408.13886,10
2408.14294,3
2408.14295,17
2408.14334,27
2408.14409,19
2408.14619,15
2408.14655,23
2408.14818,7
2408.14824,4
2408.14858,17
2408.14912,4
2408.14985,4
2408.15080,19
2408.15319,17
2408.15463,4
2408.15477,23
2408.15500,25
2408.15661,14
2408.15820,1
2408.15902,20
2408.15933,6
2408.15959,8
2408.16075,22
2408.16146,18
2409.08289,20
2408.16466,19
2408.16499,5
2408.16598,16
2408.16660,11
2408.16676,17
2408.16869,21
2408.17033,15
2408.17218,11
2408.17256,23
2408.17260,13
2408.17281,9
2408.17405,6
2408.17416,27
2409.00223,14
2409.00373,15
2409.00532,1
2409.00533,17
2409.02121,1
2409.00660,10
2409.01008,9
2409.01320,17
2409.01376,12
2409.01565,17
2409.01569,12
2409.01624,29
2409.01715,14
2409.02380,0
2409.02558,21
2409.02619,8
2409.02737,17
2409.02794,14
2409.02992,17
2409.03210,3
2409.03356,21
2409.03409,27
2409.03448,13
2409.03809,27
2409.03592,27
2409.03719,2
2409.04036,28
2409.04093,14
2409.04096,1
2409.04121,28
2409.04149,18
2409.04203,2
2409.04211,25
2409.04227,18
2409.04317,17
2409.04389,6
2409.04594,22
2409.04800,25
2409.04848,13
2409.04917,24
2409.04943,18
2409.05031,29
2409.05233,9
2409.05266,0
2409.05649,27
2409.05670,17
2409.05707,13
2409.05758,9
2409.05842,5
2409.06358,27
2409.06511,11
2409.06701,22
2409.06779,22
2409.06935,3
2409.07418,13
2409.07532,13
2409.07612,11
2409.07660,17
2409.07668,15
2409.07711,4
2409.07721,25
2409.07816,25
2409.08009,19
2409.08065,29
2409.08137,21
2409.08408,20
2409.12201,23
2409.08683,19
2409.08866,4
2409.08891,25
2409.08972,18
2409.09308,18
2409.09321,3
2409.09419,25
2409.09579,5
2409.09835,13
2409.09836,29
2409.09938,14
2409.10220,4
2409.10712,18
2409.10780,23
2409.10891,24
2409.10894,15
2409.10941,0
2409.10975,8
2409.11095,17
2409.11647,2
2409.11791,5
2409.11834,1
2409.12211,12
2409.12052,1
2409.12157,9
2409.12254,24
2409.12351,29
2409.12451,4
2409.12494,18
2409.12847,16
2409.12901,17
2409.13027,19
2409.13384,25
2409.13408,24
2409.13417,21
2409.13653,12
2409.13829,22
2409.14725,9
2409.14921,24
2409.15111,10
2409.15266,5
2409.15424,6
2409.15619,28
2409.15738,10
2409.15928,28
2409.16043,20
2409.16050,8
2409.16070,29
2409.16097,11
2409.16114,22
2409.16642,4
2409.16758,12
2409.16804,17
2409.16930,14
2409.16975,29
2409.17008,11
2409.17240,19
2409.17297,24
2409.17307,8
2409.17366,8
2409.17586,25
2409.17712,4
2409.17733,12
2409.17813,19
2409.17820,14
2409.17861,3
2409.18050,6
2409.18067,5
2409.18191,9
2410.12580,13
2409.18258,7
2409.18323,17
2409.18441,1
2409.18515,28
2409.18833,6
2409.19052,5
2409.19086,13
2409.19137,13
2409.19265,1
2410.03722,24
2409.19837,13
2409.19887,15
2409.20221,15
2409.20285,5
2409.20312,16
2409.20336,4
2409.20497,28
2409.20567,10
2410.00144,7
2410.00372,13
2410.00488,13
2410.00512,28
2410.00552,11
2410.00658,19
2410.00851,7
2410.00955,6
2410.00962,17
2410.01040,4
2410.01236,5
2410.01247,10
2410.01412,7
2410.01641,29
2410.01705,6
2410.01913,13
2410.01936,12
2410.01937,17
2410.01940,12
2410.02007,7
2410.02104,29
2410.02171,18
2410.02300,28
2410.02397,12
2410.02633,17
2410.02689,5
2410.02900,15
2410.03009,13
2410.03121,16
2410.03433,14
2410.03526,18
2410.03840,25
2410.03956,16
2410.04230,27
2410.04382,17
2410.04516,15
2410.04569,15
2410.04781,0
2410.05137,15
2410.05179,4
2410.05216,4
2410.14704,17
2410.05381,5
2410.05384,22
2410.05387,22
2410.05671,4
2410.05908,18
2410.05950,23
2410.06085,13
2410.06159,16
2410.06523,17
2410.06548,15
2410.06602,27
2410.06659,17
2410.06830,4
2410.06831,17
2410.06838,14
2410.06891,7
2410.14711,17
2410.07337,14
2410.07344,13
2410.07373,19
2410.07653,6
2410.07660,17
2410.13885,12
2410.07835,13
2410.07853,17
2410.07861,3
2410.08398,13
2410.08606,29
2410.08730,12
2410.08758,18
2410.08761,18
2410.08878,8
2410.09148,10
2410.09197,12
2410.09376,12
2410.09849,28
2410.09889,5
2410.09915,12
2410.09919,12
2410.09946,12
2410.10019,20
2410.10038,18
2410.10275,27
2410.10317,13
2410.10443,1
2410.10666,27
2410.10795,2
2410.11018,13
2410.11057,13
2410.11258,28
2410.11326,25
2410.11556,23
2410.11721,21
2410.12254,24
2410.12276,26
2410.12392,12
2410.12429,13
2410.12482,17
2410.12587,26
2410.12624,14
2410.12919,12
2410.13160,11
2410.13200,10
2410.13270,13
2410.13319,16
2410.13327,16
2410.14213,24
2410.14280,6
2410.14341,7
2410.14344,12
2410.14424,17
2410.14469,13
2410.14503,5
2410.14887,9
2410.14909,15
2410.15099,1
2410.15452,29
2410.15649,3
2410.15680,18
2410.16054,9
2410.16147,7
2410.16610,1
2410.16614,28
2410.16684,15
2410.16685,4
2410.17076,5
2410.17461,9
2410.17571,25
2410.17588,23
2410.17652,23
2410.17669,18
2410.17671,16
2410.17733,27
2410.18020,12
2410.18028,12
2410.18175,6
2410.18365,12
2410.18405,1
2410.18438,2
2410.18594,22
2410.18679,2
2410.18771,17
2410.18802,21
2410.18840,3
2410.18872,5
2410.19065,18
2410.19433,1
2410.19577,16
2410.19668,17
2410.20078,4
2410.20114,29
2410.20177,5
2410.20368,18
2410.20744,1
2410.20835,24
2410.20921,10
2410.21363,2
2410.21496,2
2410.21678,26
2410.21682,18
2410.21689,15
2410.21692,9
2410.21703,19
2410.21710,18
2410.21725,19
2410.21769,1
2410.21773,19
2410.21775,1
2410.21941,8
2410.21945,17
2410.22167,21
2410.22195,12
2410.22433,8
2410.22636,6
2410.22704,23
2410.22769,14
2410.22823,27
2410.23044,16
2410.23062,17
2410.23121,24
2410.23221,6
2410.23269,21
2410.23352,14
2410.23468,10
2410.24004,21
2410.24093,16
2411.00162,21
2411.00313,6
2411.01130,25
2411.01149,27
2411.01167,18
2411.01170,13
2411.01232,0
2411.01519,27
2411.01585,19
2411.01907,28
2411.01935,3
2411.02011,9
2411.02178,21
2411.02489,18
2411.02503,22
2411.02679,13
2411.02698,15
2411.02749,12
2411.03437,24
2411.03676,17
2411.03777,7
2411.03822,29
2411.03824,25
2411.03971,25
2411.04045,12
2411.04407,27
2411.04848,26
2411.04871,23
2411.04896,7
2411.05071,24
2411.16685,12
2411.05112,6
2411.05381,8
2411.05434,5
2411.05551,4
2411.05611,26
2411.05668,18
2411.06127,17
2411.06492,13
2411.06537,1
2411.06603,28
2411.06673,25
2411.06734,1
2411.06758,13
2411.06932,0
2411.07068,19
2411.07119,6
2411.07201,6
2411.07292,6
2411.07338,5
2411.07427,26
2411.07624,25
2411.07657,5
2411.08005,5
2411.08142,28
2411.08192,1
2411.08200,10
2411.08391,17
2411.18629,17
2411.08539,3
2411.08649,12
2411.08677,27
2411.08942,4
2411.08969,4
2411.08980,18
2411.09196,24
2411.09239,18
2411.09429,25
2411.09494,8
2411.09664,24
2411.09793,15
2411.09907,25
2411.09925,1
2411.09966,1
2411.09985,5
2411.10331,29
2411.10335,13
2411.10410,23
2411.10522,29
2411.10631,28
2411.10644,23
2411.10688,6
2411.10774,11
2411.10786,15
2411.10851,5
2411.10852,2
2411.10931,10
2411.11040,10
2411.11561,4
2411.11570,14
2411.11674,29
2411.11724,4
2411.11981,19
2411.12219,15
2411.12231,15
2411.12236,17
2411.12261,16
2411.12349,3
2411.12486,4
2411.12836,28
2411.12991,1
2411.13301,20
2411.13355,9
2411.13399,6
2411.13554,3
2411.13650,2
2411.13651,17
2411.14011,16
2411.14114,6
2411.14144,19
2411.14549,15
2411.14600,3
2411.14682,5
2411.14734,1
2412.05291,29
2411.14782,17
2411.14831,5
2411.14903,5
2411.15048,13
2411.15058,21
2411.15333,15
2411.15510,17
2411.15683,29
2411.15807,13
2411.15870,13
2411.15916,10
2411.16037,13
2411.16047,3
2411.16399,9
2411.16614,1
2411.16625,15
2411.16970,11
2411.17001,10
2411.17097,9
2411.17352,18
2411.17357,15
2411.17504,15
2412.07792,12
2411.17815,24
2411.17818,10
2411.17964,0
2411.18045,15
2411.18227,9
2411.18315,1
2411.18325,14
2411.18446,20
2411.18536,10
2411.18540,15
2411.18542,28
2411.18744,26
2411.18781,2
2411.19014,29
2411.19028,29
2412.05111,17
2411.19338,14
2411.19396,17
2411.19656,28
2411.19912,13
2411.19932,15
2412.00203,12
2412.00273,25
2412.00391,13
2412.00701,20
2412.00935,4
2412.01394,14
2412.01577,22
2412.01578,22
2412.01679,12
2412.01702,9
2412.01749,19
2412.02469,10
2412.02473,18
2412.13209,12
2412.02677,16
2412.02822,10
2412.03087,2
2412.03524,28
2412.03544,4
2412.03646,1
2412.03650,11
2412.03698,17
2412.03720,28
2412.03793,19
2412.03899,12
2412.03994,18
2412.04084,18
2412.04098,4
2412.04159,23
2412.04379,6
2412.04391,3
2412.04556,13
2412.04790,28
2412.05016,8
2412.16169,16
2412.16170,12
2412.16171,16
2412.05118,4
2412.05209,13
2412.05374,17
2412.05420,2
2412.05459,27
2412.05465,12
2412.05869,19
2412.06150,5
2412.06156,10
2412.06377,19
2412.06562,11
2412.06569,2
2412.06612,5
2412.06710,0
2412.06941,17
2412.07008,16
2412.07071,13
2412.07145,22
2412.07178,7
2412.07190,26
2412.07364,21
2412.07529,18
2412.07887,27
2412.07993,5
2412.08113,12
2412.08119,1
2412.08213,28
2412.08269,27
2412.08335,0
2412.08361,15
2412.08450,15
2412.08451,18
2412.08569,21
2412.08839,9
2412.08991,15
2412.08994,0
2412.09003,3
2412.09093,27
2412.09098,1
2412.09257,25
2412.09340,29
2412.09354,14
2412.09375,27
2412.09384,29
2412.09457,13
2412.09514,15
2412.09736,15
2412.09866,29
2412.10148,15
2412.10179,2
2412.10227,13
2412.10236,18
2412.10818,27
2412.11129,25
2412.11280,21
2412.11305,1
2412.11429,3
2412.11727,29
2412.11782,11
2412.11784,14
2412.11895,16
2412.11922,28
2412.12258,15
2412.12263,25
2412.12279,5
2412.12344,14
2412.12758,12
2412.12795,15
2412.13042,5
2412.13186,6
2412.13431,29
2412.13517,29
2412.13680,16
2412.13687,17
2412.16221,13
2412.13830,2
2412.14000,17
2412.14245,18
2412.14255,19
2412.14296,22
2412.14381,10
2412.14408,28
2412.14439,18
2412.14534,18
2412.14610,14
2412.14627,17
2412.14662,12
2412.14691,12
2412.14876,0
2412.14927,2
2412.14958,12
2412.15003,17
2412.15103,0
2412.15203,18
2412.15488,29
2412.15741,12
2412.15850,12
2412.15903,23
2412.16045,21
2412.16099,21
2412.16103,16
2412.16116,11
2412.16279,8
2412.16569,14
2412.16622,27
2412.16760,5
2412.16804,11
2412.16870,25
2412.17020,10
2501.14752,3
2412.17367,23
2412.17453,3
2412.17550,13
2412.17576,21
2412.17722,25
2412.17760,20
2412.17905,17
2412.17926,11
2412.18220,18
2412.18240,12
2412.18251,17
2412.18341,29
2412.18343,3
2412.18399,18
2412.18446,26
2412.18469,3
2412.18754,4
2412.18787,16
2412.18864,6
2412.18892,6
2412.19096,16
2412.19298,12
2412.19493,23
2412.19565,17
2412.19617,3
2412.19687,25
2412.19894,24
2412.19919,26
2412.20054,24
2501.01978,12
2412.20465,3
2412.20647,10
2412.20837,27
2412.20855,22
2412.20896,12
2412.20944,29
2412.21019,3
2412.21150,3
2501.00088,18
2501.00098,24
2501.00100,24
2501.00325,12
2501.00386,12
2501.00410,5
2501.00447,17
2501.00554,25
2501.01466,29
2501.00699,20
2501.00812,23
2501.00835,14
2501.00960,5
2501.01155,3
2501.01185,21
2501.01501,14
2501.01734,12
2501.01838,25
2501.01842,13
2501.01852,16
2501.01883,8
2501.01887,15
2501.02171,10
2501.02185,10
2501.02231,7
2501.02351,28
2501.02425,14
2501.02455,15
2501.02500,4
2501.02818,0
2501.02876,15
2501.03011,11
2501.10409,3
2501.03317,27
2501.03343,13
2501.03385,13
2501.03801,4
2501.03868,5
2501.03962,23
2501.04915,6
2501.05010,19
2501.05164,29
2501.05254,3
2501.05317,5
2501.05451,5
2501.05562,10
2501.05671,14
2501.06272,5
2501.16189,12
2501.05797,13
2501.05980,27
2501.06288,19
2501.06460,24
2501.06516,27
2501.06845,13
2501.06875,25
2501.07780,23
2501.07982,9
2501.08012,25
2501.08022,3
2501.08140,1
2501.08204,3
2501.08216,2
2501.08400,25
2501.08536,3
2501.08564,19
2501.08635,27
2501.08646,18
2501.08687,16
2501.08867,15
2501.08986,17
2501.09226,14
2501.09255,25
2501.09449,11
2501.09675,25
2501.09721,25
2501.10085,0
2501.10287,6
2501.10296,6
2501.10503,11
2501.10619,2
2501.10804,12
2501.10960,18
2501.10998,26
2501.11248,3
2501.11377,3
2501.11751,14
2501.11783,24
2501.11907,3
2501.11936,0
2501.11966,12
2501.12024,9
2501.12068,29
2501.12129,5
2501.12141,13
2501.12222,1
2501.12232,14
2501.12435,22
2501.12609,12
2501.12646,26
2501.12647,3
2501.12730,0
2501.12889,28
2501.12908,4
2501.13168,5
2501.13178,15
2501.13269,4
2501.13322,28
2501.13511,27
2501.13547,15
2501.13722,2
2501.13759,21
2501.13783,9
2501.13791,8
2501.14057,9
2501.14138,10
2501.14202,27
2501.14254,25
2501.14378,25
2501.14420,29
2501.14504,27
2501.14563,5
2501.14584,27
2501.14665,3
2501.14876,15
2501.14965,8
2502.07079,6
2501.15178,6
2501.15428,6
2501.15512,12
2501.15518,27
2501.15709,6
2501.15771,2
2501.15800,28
2501.15871,12
2501.15882,22
2501.15912,19
2501.15929,27
2501.16183,4
2501.18631,17
2501.16636,9
2501.16699,17
2501.16856,2
2501.16869,18
2501.16872,11
2501.16957,18
2501.16965,24
2501.17017,18
2501.17230,1
2501.17314,24
2501.17316,13
2501.17369,18
2501.17451,27
2501.17465,4
2501.17623,9
2501.17641,14
2501.17709,27
2501.17724,10
2501.17924,14
2501.18242,5
2501.18573,0
2501.18591,6
2501.18694,5
2501.18885,3
2502.00237,12
2502.00255,13
2502.00566,15
2502.00701,3
2502.00804,21
2502.00889,19
2502.00913,15
2502.01018,27
2502.01169,17
2502.01501,27
2502.01624,27
2502.01793,0
2502.01838,16
2502.01881,27
2502.01955,27
2502.02053,24
2502.02105,5
2502.02192,4
2502.02252,1
2502.02665,1
2502.02706,12
2502.06821,29
2502.02923,26
2502.02931,25
2502.02947,28
2502.03178,3
2502.03299,23
2502.03326,18
2502.03873,7
2502.03986,20
2502.04196,9
2502.04231,13
2502.04255,3
2502.04439,17
2502.04647,17
2502.04739,0
2502.04785,22
2502.05481,16
2502.05828,17
2502.05914,2
2502.06063,15
2502.06420,15
2502.06569,5
2502.06700,29
2502.06962,12
2502.06992,4
2502.07043,11
2502.07089,19
2502.07446,5
2502.07475,5
2502.07533,5
2502.07955,15
2502.08270,17
2502.08425,3
2502.08459,23
2502.08527,14
2502.08589,11
2502.08699,28
2502.08704,1
2502.08708,6
2502.08915,1
2502.08928,14
2502.09195,3
2502.09397,13
2502.09421,14
2502.09868,2
2502.09878,25
2502.09945,16
2502.09964,13
2502.10737,20
2502.10911,18
2502.10962,3
2502.11035,1
2502.11204,10
2502.11527,6
2502.11601,1
2502.11624,17
2502.11693,16
2502.11709,10
2502.11717,14
2502.12076,1
2502.12144,7
2502.12252,11
2502.12265,0
2502.12416,27
2502.13264,15
2502.13265,17
2502.13307,9
2502.13351,28
2502.13354,3
2502.13391,14
2502.13454,6
2502.13608,26
2502.13612,28
2502.13690,1
2502.13857,23
2502.14085,23
2502.14324,3
2502.14347,26
2502.14410,27
2502.14423,15
2502.14601,3
2502.14633,7
2502.14635,4
2502.14843,17
2502.15373,2
2502.15400,18
2502.15445,25
2502.15590,29
2502.15930,9
2502.16013,28
2502.16258,17
2502.16415,18
2502.16558,29
2502.16657,0
2502.16729,5
2502.16784,23
2502.17005,4
2502.17063,16
2502.17127,4
2502.17247,11
2502.17555,19
2502.17745,23
2502.17831,3
2502.17833,15
2502.17892,7
2502.17970,21
2502.17998,18
2502.18068,25
2502.18075,18
2502.18133,12
2502.18281,29
2503.00041,1
2502.18723,23
2502.18989,23
2502.19162,0
2502.19267,19
2502.19270,10
2502.19371,14
2502.19483,6
2502.19501,3
2502.19560,9
2502.19599,18
2502.19664,27
2502.19733,25
2502.19826,10
2502.19840,3
2502.19841,19
2502.19882,5
2502.20276,20
2502.20283,13
2502.20394,6
2502.20450,3
2502.20721,29
2502.20733,10
2502.20735,10
2502.20796,25
2502.20911,24
2502.20921,19
2502.21016,3
2502.21124,16
2502.21230,5
2503.00169,8
2503.00233,23
2503.00473,17
2503.01204,25
2503.01337,25
2503.01519,28
2503.01673,18
2503.02216,29
2503.02489,21
2503.02779,1
2503.02811,4
2503.02929,26
2503.03168,23
2503.03281,27
2503.03419,25
2503.03441,14
2503.03447,15
2503.03473,16
2503.03477,6
2503.03559,1
2503.03608,21
2503.03815,4
2503.03937,17
2503.03958,6
2503.04179,9
2503.04186,9
2503.04334,28
2503.04336,29
2503.04400,3
2503.04560,1
2503.04890,17
2503.04955,28
2503.05075,3
2503.05124,23
2503.05176,3
2503.05184,23
2503.05287,27
2503.05494,2
2503.05624,22
2503.05697,22
2503.05863,22
2503.06018,1
2503.06391,2
2503.06560,3
2503.06584,5
2503.06642,18
2503.06679,17
2503.06735,19
2503.06753,6
2503.06835,15
2503.06850,13
2503.07015,10
2503.07024,15
2503.07042,29
2503.07162,4
2503.07229,5
2503.07354,11
2503.07443,21
2503.07688,17
2503.07726,28
2503.07744,9
2503.07747,6
2503.07750,17
2503.07810,6
2503.07861,3
